,A17,A55_D21,AF12,Abies,Abiotrophia,Acanthamoeba,Acaricomes,Acaryochloris,Acetobacter,Acetobacterium,Acholeplasma,Achromobacter,Acidaminobacter,Acidaminococcus,Acidicapsa,Acidiphilium,Acidisoma,Acidisphaera,Acidobacterium,Acidocella,Acidomonas,Acidopila,Acinetobacter,Acrocarpospora,Actibacter,Actinoallomurus,Actinobacillus,Actinobaculum,Actinocatenispora,Actinocorallia,Actinokineospora,Actinomadura,Actinomyces,Actinomycetales,Actinomycetospora,Actinophytocola,Actinoplanes,Actinopolymorpha,Actinopolyspora,Actinotalea,Actinotelluria,Acutodesmus,Adhaeribacter,Adiantum,Adlercreutzia,Aequorivita,Aeribacillus,Aeriscardovia,Aerococcus,Aeromicrobium,Aeromonas,Aestuariimicrobium,Aetherobacter,Afifella,Afipia,Agarivorans,Aggregatibacter,Agitococcus,Agreia,Agrobacterium,Agrococcus,Agromyces,Akkermansia,Albimonas,Alcaligenes,Alcanivorax,Algibacter,Algoriphagus,Alicyclobacillus,Aliihoeflea,Alishewanella,Alistipes,Alkalibacter,Alkalibacterium,Alkaliflexus,Alkaliphilus,Alkalitalea,Alkanibacter,Alkanindiges,Allobaculum,Allochromatium,Allofustis,Alloiococcus,Alloscardovia,Altererythrobacter,Alteromonas,Alysiella,Amaricoccus,Aminobacter,Aminobacterium,Ammoniphilus,Amphritea,Amycolatopsis,Anabaena,Anabaenopsis,Anaerobiospirillum,Anaerococcus,Anaerofilum,Anaerofustis,Anaerolinea,Anaeromyxobacter,Anaeroplasma,Anaerorhabdus,Anaerosinus,Anaerospora,Anaerostipes,Anaerotruncus,Anaerovibrio,Anaerovorax,Anaplasma,Ancylobacter,Aneurinibacillus,Angiopteris,Annamia,Antarcticicola,Aquabacterium,Aquaspirillum,Aquicella,Aquimarina,Aquimonas,Aquirestis,Aquisalibacillus,Aquitalea,Arcanobacterium,Arcobacter,Arctic95A-2,Ardenscatena,Arenibacter,Arenimonas,Armatimonas,Arsenicicoccus,Arsenophonus,Arthrobacter,Arthronema,Arthrospira,Asanoa,Asplenium,Asteroleplasma,Asticcacaulis,Atopobium,Atopostipes,Aureimonas,Aureitalea,Auritibacter,Avrainvillea,Azohydromonas,Azolla,Azomonas,Azorhizobium,Azorhizophilus,Azospira,Azospirillum,Azotobacter,B-42,B46,BD2-13,BD2-6,BF311,BSV43,Bacillus,Bacteriovorax,Bacteroides,Balneimonas,Balneola,Barnesiella,Bartonella,Baumannia,Bdellovibrio,Beijerinckia,Belliella,Belnapia,Bergeriella,Bergeyella,Bermanella,Bibersteinia,Bifidobacterium,Bigelowiella,Bilophila,Bisgaardia,Blastococcus,Blastomonas,Blastopirellula,Blattabacterium,Blautia,Blvii28,Bogoriella,Bombiscardovia,Bordetella,Borrelia,Bosea,Brachybacterium,Brachymonas,Brachyspira,Bradyrhizobium,Brasilonema,Brenneria,Brevibacillus,Brevibacterium,Brevundimonas,Brooklawnia,Brownia,Brumimicrobium,Bryobacter,Bryocella,Bryopsis,Buchnera,Budvicia,Bulleidia,Burkholderia,Butyricicoccus,Butyricimonas,Butyrivibrio,C39,CF231,CL0-1,CM44,Caenispirillum,Caldanaerocella,Caldicellulosiruptor,Caldicoprobacter,Caldilinea,Caldimonas,Caldinitratiruptor,Calditerrivibrio,Caloramator,Calothrix,Camelimonas,Campylobacter,Candidatus Amoebophilus,Candidatus Aquiluna,Candidatus Arthromitus,Candidatus Azobacteroides,Candidatus Blochmannia,Candidatus Cardinium,Candidatus Endobugula,Candidatus Entotheonella,Candidatus Glomeribacter,Candidatus Hamiltonella,Candidatus Hepatoplasma,Candidatus Koribacter,Candidatus Nitrososphaera,Candidatus Phlomobacter,Candidatus Portiera,Candidatus Protochlamydia,Candidatus Regiella,Candidatus Rhabdochlamydia,Candidatus Rhodoluna,Candidatus Solibacter,Candidatus Tammella,Candidatus Tremblaya,Candidatus Xiphinematobacter,Capnocytophaga,Cardiobacterium,Carnobacterium,Carsonella,Carteria,Catellatospora,Catenibacterium,Catenuloplanes,Catonella,Caulobacter,Cecembia,Cedecea,Celeribacter,Cellulomonas,Cellulophaga,Cellulosimicrobium,Cellvibrio,Cenarchaeum,Cerasicoccus,Cesiribacter,Cetobacterium,Chamaesiphon,Chelativorans,Chelatococcus,Chitinibacter,Chitinimonas,Chitinophaga,Chlamydia,Chlamydomonas,Chloroflexus,Chloroidium,Chloronema,Chondromyces,Christensenella,Chromobacterium,Chromohalobacter,Chroococcidiopsis,Chroococcus,Chryseobacterium,Chryseomicrobium,Chrysodidymus,Chthoniobacter,Chthonomonas,Citricoccus,Citromicrobium,Cloacibacillus,Cloacibacterium,Clostridiisalibacter,Clostridium,Cobetia,Coccinimonas,Coccomyxa,Codium,Cohaesibacter,Cohnella,Collinsella,Colwellia,Comamonas,Commensalibacter,Conchiformibius,Conexibacter,Congregibacter,Constrictibacter,Coprobacillus,Coprococcus,Coralibacter,Coraliomargarita,Corallococcus,Corynebacterium,Coxiella,Crenothrix,Criblamydia,Croceibacter,Croceimarina,Crocinitomix,Cryocola,Cryomorpha,Cryptosporangium,Cucumis,Cucurbita,Cupriavidus,Cyanobacterium,Cyanophora,Cylindrospermopsis,Cylindrospermum,Cystobacter,Cytophaga,Cytophagales,DA101,Dactylosporangium,Dechloromonas,Deefgea,Defluviicoccus,Defluviitalea,Dehalobacter_Syntrophobotulus,Dehalobacterium,Deinobacterium,Deinococcus,Demequina,Dendrosporobacter,Denitrobacter,Dermabacter,Dermacoccus,Dermatophilus,Desemzia,Desulfarculus,Desulfitobacter,Desulfobacca,Desulfobacter,Desulfobulbus,Desulfocapsa,Desulfococcus,Desulfomicrobium,Desulfomonile,Desulfonatronum,Desulfonispora,Desulfopila,Desulforhabdus,Desulforhopalus,Desulfosarcina,Desulfospira,Desulfosporosinus,Desulfotalea,Desulfotomaculum,Desulfotomaculum_Desulfovirgula,Desulfovibrio,Desulfurispora,Desulfuromonas,Desulfuromusa,Dethiobacter,Devosia,Devriesea,Dialister,Diaphorobacter,Dietzia,Dok59,Dokdonella,Dolichospermum,Dongia,Dorea,Duganella,Dunaliella,Dyadobacter,Dyella,Dysgonomonas,Echinicola,Edaphobacter,Eggerthella,Eikenella,Elbe,Elizabethkingia,Ellin506,Elstera,Elusimicrobium,Emticicia,Enhydrobacter,Enterococcus,Entomoplasma,Epulopiscium,Erwinia,Erysipelothrix,Erythrobacter,Erythromicrobium,Estrella,Ethanoligenens,Eudoraea,Euzebya,FFCH10602,Facklamia,Faecalibacterium,Ferrimicrobium,Ferrimonas,Ferruginibacter,Fervidobacterium,Fibrobacter,Filifactor,Filimonas,Filomicrobium,Fimbriimonas,Finegoldia,Flammeovirga,Flavihumibacter,Flavisolibacter,Flavobacterium,Flectobacillus,Flexibacter,Flexispira,Flexithrix,Fluviicola,Fontibacter,Formosa,Francisella,Frankia,Friedmanniella,Frigoribacterium,Fritschea,Frondihabitans,Fructobacillus,Fucus,Fulvivirga,Fusibacter,Fusobacterium,G07,GOUTA19,GW-34,Gaiella,Gallibacterium,Gallicola,Garciella,Gardnerella,Gelidibacter,Gemella,Gemmata,Gemmatimonas,Gemmiger,Geobacillus,Geobacter,Geodermatophilus,Geomicrobium,Geopsychrobacter,Georgenia,Geosporobacter_Thermotalea,Geothrix,Giesbergeria,Gillisia,Gilvibacter,Gilvimarinus,Ginkgo,Glaciecola,Gloeobacter,Gloeocapsopsis,Gloeotrichia,Gluconacetobacter,Gluconobacter,Glycomyces,Gordonia,Gracilibacillus,Gracilibacter,Gramella,Granulibacter,Granulicatella,Granulicella,Guggenheimella,Gulbenkiania,HAW-RM37,HTCC,HTCC2207,Haematobacter,Haemophilus,Haererehalobacter,Hahella,Haladaptatus,Halalkalicoccus,Haliangium,Haliscomenobacter,Haloarcula,Halobacillus,Halobacteriaceae,Halobacteriales,Halobacterium,Halococcus,Haloferula,Halogeometricum,Haloglycomyces,Halogranum,Halolamina,Halomicronema,Halomonas,Halonotius,Haloquadratum,Halorhabdus,Halorientalis,Halorubrum,Halostagnicola,Haloterrigena,Helcobacillus,Helcococcus,Helicobacter,Hellea,Henriciella,Herbaspirillum,Herbidospora,Herminiimonas,Hespellia,Hirschia,Hoeflea,Holdemania,Humicoccus,Hydrocarboniphaga,Hydrodictyon,Hydrogenophaga,Hydrogenophilus,Hymenobacter,Hyphomicrobium,Hyphomonas,Iamia,Idiomarina,Ignatzschineria,Ignavibacterium,Ilumatobacter,Imtechella,Inhella,Inquilinus,Iodobacter,Ishikawaella,Isosphaera,JG37-AG-70,JTB248,Janibacter,Janthinobacterium,Jejuia,Jeotgalicoccus,Jiangella,Johnsonella,Jonesia,Jonquetella,KSA1,Kaistia,Kaistibacter,Kaistobacter,Kibdelosporangium,Kineococcus,Kineosporia,Kingella,Knoellia,Kocuria,Kordia,Kouleothrix,Kozakia,Kribbella,Kriegella,Krokinobacter,Ktedonobacter,Kushneria,Kyrpidia,Kytococcus,L7A_E11,LCP-6,Labrenzia,Labrys,Laceyella,Lachnoanaerobaculum,Lachnobacterium,Lachnospira,Lacibacter,Lacinutrix,Lactobacillus,Lactococcus,Lactonifactor,Lampropedia,Larkinella,Lautropia,Lawsonia,Leadbetterella,Leeuwenhoekiella,Legionella,Leifsonia,Lentibacillus,Lentzea,Leptolyngbya,Leptonema,Leptospira,Leptothrix,Leptotrichia,Leucobacter,Leuconostoc,Leucothrix,Lewinella,Limnobacter,Limnoluna,Lishizhenia,Listeria,Litoribacillus,Litorilinea,Loktanella,Longilinea,Longispora,Luteibacter,Luteimonas,Luteococcus,Luteolibacter,Lutibacter,Lutibacterium,Lutimonas,Lutispora,Lyngbya,Lysobacter,MB11C04,MSBL3,Macellibacteroides,Macrococcus,Magnetospirillum,Malawimonas,Malus,Mannheimia,Maribacter,Maribaculum,Maribius,Maricaulis,Marihabitans,Marinactinospora,Marinibacillus,Marinicella,Mariniflexile,Marinilabilia,Marinilactibacillus,Marinimicrobium,Marinitalea,Marinobacter,Marinobacterium,Marinococcus,Marinomonas,Marinoscillum,Marivirga,Marivita,Marixanthomonas,Marmoricola,Martelella,Marvinbryantia,Massilia,Megamonas,Megasphaera,Meiothermus,Mesoflavibacter,Mesonia,Mesoplasma,Mesorhizobium,Methanimicrococcus,Methanobacterium,Methanobrevibacter,Methanocella,Methanocorpusculum,Methanomassiliicoccus,Methanosaeta,Methanosarcina,Methanosphaera,Methanospirillum,Methanothermobacter,Methylibium,Methylobacillus,Methylobacterium,Methylocaldum,Methylocella,Methyloferula,Methylomicrobium,Methylomonas,Methylopila,Methylosinus,Methylotenera,Methyloversatilis,Methylovirgula,Methylovorus,Microbacterium,Microbispora,Micrococcus,Microcystis,Microlunatus,Micromonas,Micromonospora,Microvirgula,Millisia,Mitsuokella,Mobiluncus,Modestobacter,Moellerella,Mogibacterium,Moorella,Moraxella,Morganella,Moritella,Moryella,Mucilaginibacter,Mucispirillum,Muricauda,Myceligenerans,Mycobacterium,Mycoplana,Mycoplasma,Myroides,Myxococcus,N09,ND137,Nakamurella,Nannocystis,Natribacillus,Natronincola_Anaerovirgula,Natronobacillus,Natronococcus,Natronomonas,Nautella,Necropsobacter,Neisseria,Neorickettsia,Neptuniibacter,Neptunomonas,Nesiotobacter,Nesterenkonia,Nevskia,Niabella,Niastella,Nitratireductor,Nitriliruptor,Nitrincola,Nitrobacter,Nitrobacteria,Nitrosomonas,Nitrosopumilus,Nitrosotalea,Nitrospira,Nocardia,Nocardioides,Nocardiopsis,Nodosilinea,Nodularia,Nonlabens,Nonomuraea,Nostoc,Nostocoida,Novispirillum,Novosphingobium,OR-59,Oceanibaculum,Oceanicaulis,Oceanimonas,Oceaniovalibus,Oceaniserpentilla,Oceanisphaera,Oceanobacillus,Oceanospirillum,Ochrobactrum,Ochromonas,Octadecabacter,Odoribacter,Oenococcus,Oleibacter,Oleispira,Oleomonas,Oligella,Olivibacter,Olleya,Olsenella,Oophila,Opitutus,Oribacterium,Ornithinicoccus,Ornithinimicrobium,Ornithobacterium,Oryzihumus,Oscillatoria,Oscillochloris,Oscillospira,Owenweeksia,Oxalobacter,Oxobacter,PSB-M-3,Paenibacillus,Paludibacter,Panacagrimonas,Pandoraea,Pantoea,Papillibacter,Parabacteroides,Parachlamydia,Paracoccus,Paraeggerthella,Parapedobacter,Paraprevotella,Parasegitibacter,Parvibaculum,Parvimonas,Pasteurella,Pasteuria,Patulibacter,Paulinella,Pediococcus,Pedobacter,Pedomicrobium,Pedosphaera,Pelagibacter,Pelagicoccus,Pelargonium,Pelistega,Pelobacter,Pelomonas,Pelosinus,Pelotomaculum,Peptococcus,Peptoniphilus,Peptostreptococcus,Peredibacter,Perlucidibaca,Persicirhabdus,Persicitalea,Persicivirga,Persicobacter,Petrimonas,Petrobacter,Phaeobacter,Phaeospirillum,Phascolarctobacterium,Phaselicystis,Phenylobacterium,Phormidium,Photobacterium,Phycicoccus,Phyllobacterium,Phytohabitans,Phytophthora,Pigmentiphaga,Pilimelia,Pimelobacter,Pinus,Pirellula,Planctomyces,Planifilum,Planktophila,Planktothricoides,Planktothrix,Plantago,Pleomorphomonas,Plesiocystis,Plesiomonas,Pleurocapsa,Pleurozia,Polaribacter,Polaromonas,Polyangium,Polynucleobacter,Pontibacter,Porifericola,Porphyromonas,Portibacter,Prauserella,Prevotella,Procabacter,Prochlorococcus,Promicromonospora,Propionibacterium,Propionicimonas,Propionigenium,Propionimicrobium,Propionispora,Propionivibrio,Prosthecobacter,Prosthecomicrobium,Proteiniborus,Proteiniclasticum,Proteiniphilum,Proteocatella,Proteus,Prototheca,Providencia,Pseudaminobacter,Pseudanabaena,Pseudidiomarina,Pseudoalteromonas,Pseudoburkholderia,Pseudobutyrivibrio,Pseudoclavibacter,Pseudofulvimonas,Pseudomonas,Pseudonocardia,Pseudoramibacter_Eubacterium,Pseudorhodobacter,Pseudorhodoferax,Pseudoruegeria,Pseudotsuga,Pseudovibrio,Pseudoxanthomonas,Pseudozobellia,Psychrilyobacter,Psychrobacter,Psychroflexus,Psychromonas,Purcelliella,Pusillimonas,Pyramidobacter,Pyropia,Pythium,Quadrisphaera,R18-435,RFN20,Ralstonia,Ramlibacter,Raphanus,Rarobacter,Rathayibacter,Reclinomonas,Reichenbachiella,Renibacterium,Reyranella,Rheinheimera,Rhizobium,Rhodanobacter,Rhodobaca,Rhodobacter,Rhodobium,Rhodoblastus,Rhodococcus,Rhodocyclus,Rhodocytophaga,Rhodomicrobium,Rhodonellum,Rhodopila,Rhodopirellula,Rhodoplanes,Rhodovarius,Rhodovastum,Rhodovibrio,Rhodovulum,Rickettsia,Rickettsiella,Riemerella,Rikenella,Rivularia,Robiginitalea,Robiginitomaculum,Robinsoniella,Roseburia,Roseibacillus,Roseivirga,Roseivivax,Roseobacter,Roseococcus,Roseomonas,Roseospira,Roseospirillum,Rothia,Rubellimicrobium,Rubidimonas,Rubricoccus,Rubritalea,Rubrivivax,Rubrobacter,Rudanella,Ruegeria,Rugosimonospora,Ruminobacter,Ruminococcus,Ruminofilibacter,Rummeliibacillus,Runella,SC3-56,SGSH944,SHD-231,SJA-88,SMB53,Saccharibacillus,Saccharomonospora,Saccharophagus,Saccharopolyspora,Saccharothrix,Salana,Salegentibacter,Salimicrobium,Salinarimonas,Salinibacter,Salinibacterium,Salinicoccus,Salinimicrobium,Salinisphaera,Salinispora,Sandaracinobacter,Sandarakinorhabdus,Sanguibacter,Saprolegnia,Saprospira,Sarcina,SargSea-WGS,Saruma,Saxeibacter,Scardovia,Schwartzia,Sciscionella,Scytonema,Sebaldella,Sedimentibacter,Sediminibacterium,Sediminicola,Segetibacter,Selenomonas,Serinicoccus,Serratia,Sharpea,Shewanella,Shimazuella,Shimia,Shinella,Shuttleworthia,Siansivirga,Silanimonas,Silvimonas,Simkania,Singulisphaera,Sinobacter,Sinomonas,Siphonobacter,Skermanella,Skermania,Slackia,Smaragdicoccus,Smithella,Sneathia,Snodgrassella,Sodalis,Solanum,Solibacillus,Solimonas,Solirubrobacter,Solitalea,Solwaraspora,Sorangium,Sphaerisporangium,Sphaerochaeta,Sphingobacterium,Sphingobium,Sphingomonas,Sphingopyxis,Sphingosinicella,Spirillospora,Spirochaeta,Spirosoma,Spirulina,Spongiibacter,Sporanaerobacter,Sporichthya,Sporobacter,Sporocytophaga,Sporolactobacillus,Sporomusa,Sporosarcina,Sporotomaculum,Staphylococcus,Stappia,Stella,Stenothermobacter,Stenotrophomonas,Steroidobacter,Streptobacillus,Streptococcus,Streptomonospora,Streptomyces,Streptosporangium,Subdoligranulum,Subtercola,Succinatimonas,Succiniclasticum,Succinimonas,Succinivibrio,Sufflavibacter,Sulcia,Sulfitobacter,Sulfuricurvum,Sulfurimonas,Sulfurospirillum,Sulfurovum,Sutterella,Suttonella,Swaminathania,Symbiobacterium,Synechococcus,Synedra,Synergistes,Syntrophobacter,Syntrophococcus,Syntrophomonas,Syntrophus,T78,TG5,Tamlana,Tannerella,Tanticharoenia,Tatlockia,Telluria,Telmatospirillum,Tenacibaculum,Tepidibacter,Tepidimicrobium,Tepidimonas,Tepidiphilus,Terracoccus,Terribacillus,Terriglobus,Terrimonas,Tessaracoccus,Tetragenococcus,Thalassiosira,Thalassobaculum,Thalassobius,Thalassomonas,Thalassospira,Thermacetogenium,Thermanaeromonas,Thermicanus,Thermoactinomyces,Thermoanaerobacter,Thermoanaerobacterium,Thermobacillus,Thermobaculum,Thermobifida,Thermobispora,Thermocrispum,Thermodesulfovibrio,Thermomonas,Thermosinus,Thermotoga,Thermovenabulum,Thermovum,Thermus,Thioalkalivibrio,Thiobacillus,Thiolamprovum,Thiomonas,Thiothrix,Thiovirga,Tissierella_Soehngenia,Tistrella,Tolumonas,Tolypothrix,Toxopsis,Trachelomonas,Trebouxia,Tremblaya,Treponema,Trichococcus,Truepera,Trueperella,Tsukamurella,Tuberibacillus,Tunicatimonas,Turicibacter,Turneriella,Ucs1325,Uliginosibacterium,Ulvibacter,Umezawaea,Ureaplasma,Ureibacillus,Uruburuella,Vagococcus,Varibaculum,Variovorax,Veillonella,Vermamoeba,Verminephrobacter,Verrucomicrobium,Verrucosispora,Vibrio,Victivallis,Vigna,Virgibacillus,Virgisporangium,Vitellibacter,Vitreoscilla,Vogesella,Volucribacter,Vulcanithermus,WAL_1855D,WCHB1-05,WCHB1-84,WH1-8,Waddlia,Wandonia,Wautersiella,Weeksella,Weissella,Williamsia,Winogradskyella,Wohlfahrtiimonas,Wolbachia,Wolinella,Woodsholea,Xanthobacillum,Xanthobacter,Xanthomonas,Xenococcus,Xylanimicrobium,YRC22,Yaniella,Yonghaparkia,ZA3312c,Zhouia,Zobellia,Zymomonas,[Clostridium],[Eubacterium],[Prevotella],[Ruminococcus],cc_115,heteroC45_4W,mixed,p-75-a5,ph2,planctomycete,rc4-4,slope,soil,u114,unclassified,vadinCA02,vadinCA11,vadinHB04,age
1841.F06478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,1156,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,13,0,0,0,0,0,18,65,0,0,0,0,0,0,0,0,0,163,0,0,5,24,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4188,49,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,15,0,20095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,62,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,1213,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
